root_sentence,perturbed_sentence,method,predicted_root,is_correct
Patti Hansen delivers her lines with the passion of Ben Stein.,Ben Stein's passion ignites Patti Hansen's lines as she delivers them with Patti Hansen's passion.,paraphrasing,Patti Hansen delivers her lines with the passion of Ben Stein.,True
Patti Hansen delivers her lines with the passion of Ben Stein.,Patti Hansen delivers her lines with the passion of Ben Stein.,diplomatic-attack,Patti Hansen delivers her lines with the passion of Ben Stein.,True
Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card).,Bogdanovich's children are awful (even the oldest one is definitely reading her lines from a cue card).,paraphrasing,Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card).,True
Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card).,"""Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card).""",diplomatic-attack,Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card).,True
There's a reason Bogdanovich couldn't get another project until 4 years later.,Bogdanovich won't be able to secure another project until 4 years after the fact.,paraphrasing,There's a reason Bogdanovich couldn't get another project until 4 years later.,True
There's a reason Bogdanovich couldn't get another project until 4 years later.,"""There's a reason Bogdanovich couldn't get another project until 4 years later.""",diplomatic-attack,There's a reason Bogdanovich couldn't get another project until 4 years later.,True
"If you see it in your television listings, cancel your cable.","If you can see it in your TV listings, please cancel your cable service if you notice it.",paraphrasing,"If you see it in your television listings, cancel your cable.",True
"If you see it in your television listings, cancel your cable.","""If you see it in your television listings, cancel your cable.""",diplomatic-attack,"If you see it in your television listings, cancel your cable.",True
"If your spouse wants to watch it, you're better off finding another soulmate.","If your husband wants to watch it, you're better off finding another soulmate.",paraphrasing,"If your spouse wants to watch it, you're better off finding another soulmate.",True
"If your spouse wants to watch it, you're better off finding another soulmate.","If your spouse wants to watch it, you're better off finding another soulmate.",diplomatic-attack,"If your spouse wants to watch it, you're better off finding another soulmate.",True
I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again.,I'd rather not waste my time sitting through this pile of rubbish than getting my fix fix up with lawn darts.,paraphrasing,I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again.,True
I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again.,"""I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again.""",diplomatic-attack,I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again.,True
"If I could sum this film up in one word, that word would be: Suckotrocity",Suckotrocity is the perfect way to describe this movie if you can put one word to it: Suckotrocity is the perfect word for this movie: Suckotrocity.,paraphrasing,"If I could sum this film up in one word, that word would be: Suckotrocity",True
"If I could sum this film up in one word, that word would be: Suckotrocity","""If I could sum this film up in one word, that word would be: Suckotrocity""",diplomatic-attack,"If I could sum this film up in one word, that word would be: Suckotrocity",True
My interest in Dorothy Stratten caused me to purchase this video.,Dorothy Stratten caught my attention and I purchased a video to showcase her work.,paraphrasing,My interest in Dorothy Stratten caused me to purchase this video.,True
My interest in Dorothy Stratten caused me to purchase this video.,"""My interest in Dorothy Stratten caused me to purchase this video.""",diplomatic-attack,My interest in Dorothy Stratten caused me to purchase this video.,True
"Although it had great actors/actresses, there were just too many subplots going on to retain interest.","Despite the presence of great actors/actresses, there were just too many subplots to keep the plot interesting.",paraphrasing,"Although it had great actors/actresses, there were just too many subplots going on to retain interest.",True
"Although it had great actors/actresses, there were just too many subplots going on to retain interest.","""Although it had great actors/actresses, there were just too many subplots going on to retain interest.""",diplomatic-attack,"Although it had great actors/actresses, there were just too many subplots going on to retain interest.",True
Dialogue was stiff and confusing and the story just flipped around too much to be believable.,"Dialogue was unsteady and lacked clarity, and the plot simply flipped, rendering it unreliable.",paraphrasing,Dialogue was stiff and confusing and the story just flipped around too much to be believable.,True
Dialogue was stiff and confusing and the story just flipped around too much to be believable.,"""Dialogue was stiff and confusing and the story just flipped around too much to be believable.""",diplomatic-attack,Dialogue was stiff and confusing and the story just flipped around too much to be believable.,True
I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies.,"I felt unsatisfied with what I believe to be one of Audrey Hepburn's final films, which was one of them.",paraphrasing,I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies.,True
I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies.,"""I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies.""",diplomatic-attack,I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies.,True
I have this film out of the library right now and I haven't finished watching it.,I have this movie in my library at the moment and I haven't finished watching it yet.,paraphrasing,I have this film out of the library right now and I haven't finished watching it.,True
I have this film out of the library right now and I haven't finished watching it.,"""I have this film out of the library right now and I haven't finished watching it.""",diplomatic-attack,I have this film out of the library right now and I haven't finished watching it.,True
"Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.'","Audrey Hepburn's talent had dwindled by then, but she still had a lot of talent left for her in 'Robin and Marian.'",paraphrasing,"Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.'",True
"Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.'","""Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.'""",diplomatic-attack,"Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.'",True
It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.<br /><br />There is nothing but idiocy between Gazzara and his cronies.,The only reason it's interesting is that it's her last feature film and due to the fact that Dorothy Stratten made an appearance just before her murder.br />br />There is only idiocy between Gazzara and his cronies.,paraphrasing,It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.<br /><br />There is nothing but idiocy between Gazzara and his cronies.,True
It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.<br /><br />There is nothing but idiocy between Gazzara and his cronies.,"""It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.br />br />There is nothing but idiocy between Gazzara and his cronies.""",diplomatic-attack,It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.<br /><br />There is nothing but idiocy between Gazzara and his cronies.,True
"In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star.","Audrey Hepburn's stylish European woman is all you see of someone who was once an actress and always a star, in this case, Audrey Hepburn's chic European lady.",paraphrasing,"In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star.",True
"In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star.","In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star.",diplomatic-attack,"In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star.",True
"After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.'","Following this unsatisfying performance, she went on to make a terrible TV movie with Robert Wagner called 'Love Among Thieves.'",paraphrasing,"After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.'",True
"After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.'","""After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.'""",diplomatic-attack,"After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.'",True
In 'They all Laughed' it is as though she were still playing an ingenue in her 50's.,'They all Laughed' gives the impression that she's still in her fifties playing a game.,paraphrasing,In 'They all Laughed' it is as though she were still playing an ingenue in her 50's.,True
In 'They all Laughed' it is as though she were still playing an ingenue in her 50's.,"""In 'They all Laughed' it is as though she were still playing an ingenue in her 50's.""",diplomatic-attack,In 'They all Laughed' it is as though she were still playing an ingenue in her 50's.,True
Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn.,"Despite their valiant and evidently lesser-than-intelligent roles, Hepburn outperformed Lana Turner and other actresses who insisted on doing the same.",paraphrasing,Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn.,True
Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn.,"""Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn.""",diplomatic-attack,Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn.,True
"Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky.","Hepburn doesn't even consider it a matter of concern, couldn't be bothered by it; even her hair and clothes look tacky.",paraphrasing,"Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky.",True
"Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky.","""Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky.""",diplomatic-attack,"Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky.",True
"Her last really good work was in 'Two for the Road,' perhaps her most perfect, if possibly not her best in many ways.<br /><br />And that girl who plays the country singer is just sickening.",br />br />br />br />br />br />br />br />br />br />br />br />br />br />br />br />br />br />br br />br,paraphrasing,"has never emerged.<br /><br />All in all, though, the movie is harmless, only a waste of rental.",False
"Her last really good work was in 'Two for the Road,' perhaps her most perfect, if possibly not her best in many ways.<br /><br />And that girl who plays the country singer is just sickening.","""Her last really good work was in 'Two for the Road,' perhaps her most perfect, if possibly not her best in many ways.br />br />And that girl who plays the country singer is just sickening.""",diplomatic-attack,"Her last really good work was in 'Two for the Road,' perhaps her most perfect, if possibly not her best in many ways.<br /><br />And that girl who plays the country singer is just sickening.",True
"John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty.","John Ritter's portrayal is unsatisfactory, and nothing can replace the sight of Dorothy Stratten's stunning beauty.",paraphrasing,"John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty.",True
"John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty.","""John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty.""",diplomatic-attack,"John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty.",True
"Otherwise, critic David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.<br /><br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less?","The phrase ""losing his/her talent"" by critic David Thomson has never been more appropriate. Ben Gazarra's sex appeal had already vanished by then, and now there are only two films with him and Hepburn. Is it even worth mentioning this?",paraphrasing,"Otherwise, critic David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.<br /><br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less?",True
"Otherwise, critic David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.<br /><br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less?","David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.br />br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less?""",diplomatic-attack,"Otherwise, critic David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.<br /><br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less?",True
"Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this.","Sandra Dee's last, blemish-stricken film, 'Lost,' from 2 years prior, a low-budget masterpiece, had more than just this.",paraphrasing,"Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this.",True
"Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this.","""Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this.""",diplomatic-attack,"Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this.",True
Most of the talk about Hepburn's miscasting is about 'My Fair Lady.',Most of the talk about Hepburn's miscastcastcasting is focused on 'My Fair Lady.',paraphrasing,Most of the talk about Hepburn's miscasting is about 'My Fair Lady.',True
Most of the talk about Hepburn's miscasting is about 'My Fair Lady.',"""Most of the talk about Hepburn's miscasting is about 'My Fair Lady.'""",diplomatic-attack,Most of the talk about Hepburn's miscasting is about 'My Fair Lady.',True
"But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway.","'Wait Until Dark,' starring Lee Remick in 'Wait Until Dark, was the Broadway production that should have featured the original actress.",paraphrasing,"But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway.",True
"But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway.","""But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway.""",diplomatic-attack,"But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway.",True
"Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part.","Despite never being as renowned as Hepburn, she was a superior actress in many respects (Hepburn was completely unable to portray anything truly sordid), although Hepburn was still capable of performing the role.",paraphrasing,"Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part.",True
"Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part.","""Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part.""",diplomatic-attack,"Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part.",True
"Oh wait, I'm working..oh I'm sure I can fit it in.","I can fit it in. Oh no, I'm working..shhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh",paraphrasing,"Oh wait, I'm working..oh I'm sure I can fit it in.",True
"Oh wait, I'm working..oh I'm sure I can fit it in.","""Oh wait, I'm working..oh I'm sure I can fit it in.""",diplomatic-attack,"Oh wait, I'm working..oh I'm sure I can fit it in.",True
I hope the makers of this crap have day jobs because this film sucked!!!,I wish the filmmakers of this unsatisfying movie would take on full-time roles instead of taking on full-time responsibilities because this movie was a total waste of time and energy.,paraphrasing,I hope the makers of this crap have day jobs because this film sucked!!!,True
I hope the makers of this crap have day jobs because this film sucked!!!,"""I hope the makers of this crap have day jobs because this film sucked!!!""",diplomatic-attack,I hope the makers of this crap have day jobs because this film sucked!!!,True
It looks like someones home movie and I don't think more than $100 was spent making it!!!,I think it's like someone's making a home movie and it cost less than $100!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,paraphrasing,It looks like someones home movie and I don't think more than $100 was spent making it!!!,True
It looks like someones home movie and I don't think more than $100 was spent making it!!!,"""It looks like someones home movie and I don't think more than $100 was spent making it!!!""",diplomatic-attack,It looks like someones home movie and I don't think more than $100 was spent making it!!!,True
"Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgetable actors whom couldn't act to save their lives and gore that's more gross than frightening.","TZC, a horror film that was filmed on a budget of approximately 20 bucks, is a total nightmare that features lame, unrecognizable actors who couldn't act to save the audience, resulting in gross gore.",paraphrasing,"Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgetable actors whom couldn't act to save their lives and gore that's more gross than frightening.",True
"Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgetable actors whom couldn't act to save their lives and gore that's more gross than frightening.","""Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgettable actors whom couldn't act to save their lives and gore that's more gross than frightening.""",diplomatic-attack,"Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgetable actors whom couldn't act to save their lives and gore that's more gross than frightening.",True
"Simply put, avoid TZC like a sexually-transmitted disease.<br /><br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films.","To put it mildly, avoid TZC like a sexually-transmitted disease.br />br />My last 2 cents: Just in case you weren't aware, this movie was made by Brain Damage Films, a movie company.",paraphrasing,"Simply put, avoid TZC like a sexually-transmitted disease.<br /><br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films.",True
"Simply put, avoid TZC like a sexually-transmitted disease.<br /><br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films.","""Simply put, avoid TZC like a sexually-transmitted disease.br />br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films.""",diplomatic-attack,"Simply put, avoid TZC like a sexually-transmitted disease.<br /><br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films.",True
"They're brains must have really been damaged to come up with a craptacular movie like this.<br /><br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)",The brains must have been harmed to create such a dreadful movie.br />br />br />br />br />br />br />br />br />br />br />br />br />br />br />br,paraphrasing,"They're brains must have really been damaged to come up with a craptacular movie like this.<br /><br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)",True
"They're brains must have really been damaged to come up with a craptacular movie like this.<br /><br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)","""They're brains must have really been damaged to come up with a craptacular movie like this.br />br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)""",diplomatic-attack,"They're brains must have really been damaged to come up with a craptacular movie like this.<br /><br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)",True
"If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: <br /><br />1.","br />br />1: If you ever read this, the crew behind ""Zombie Chronicles"" should read this: br />br />1 .",paraphrasing,"If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: <br /><br />1.",True
"If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: <br /><br />1.","""If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: br />br />1.""",diplomatic-attack,"If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: <br /><br />1.",True
"In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits.","In ""Twist Ending""-type movies, it's not advisable to include detailed depictions of EVERY DEATH IN THE MOVIE in the opening credits.",paraphrasing,"In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits.",True
"In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits.","""In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits.""",diplomatic-attack,"In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits.",True
"I know you produced this on a shoestring and - to be fair - you worked miracles with your budget but please, hire people who can actually act.","Despite achieving success on a tight budget and working miracles with your budget, it's important to hire capable individuals who are capable of acting.",paraphrasing,"I think there was one semi decent actor other than the woman, i think the only thing OK with the budget was the make up, but they show every important scene of the film in the beginning music bit.",False
"I know you produced this on a shoestring and - to be fair - you worked miracles with your budget but please, hire people who can actually act.","""I know you produced this on a shoestring and - to be fair - you worked miracles with your budget but please, hire people who can actually act.""",diplomatic-attack,"I know you produced this on a shoestring and - to be fair - you worked miracles with your budget but please, hire people who can actually act.",True
"Or at least, walk, talk and gesture at the same time.","Walk, talk and gesture at the same time.",paraphrasing,"Or at least, walk, talk and gesture at the same time.",True
"Or at least, walk, talk and gesture at the same time.","""Or at least, walk, talk and gesture at the same time.""",diplomatic-attack,"Or at least, walk, talk and gesture at the same time.",True
"If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.<br /><br />4.","If you want to film a scene in the past, ensure that you have the necessary props and costumes.br />br />4 br />10 br />10 br />10 br />10 br />10 br />10 br />10 br />10 br />10 br />10 br",paraphrasing,"If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.<br /><br />4.",True
"If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.<br /><br />4.","If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.br />br />4.",diplomatic-attack,"If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.<br /><br />4.",True
"Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character?","Although we can't have twists that make no sense, why do we feel the need to announce the ""reveal"" as soon as we get to introduce a character?",paraphrasing,"Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character?",True
"Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character?","""Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character?""",diplomatic-attack,"Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character?",True
"That's not a great idea.<br /><br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...<br /><br />Only for zombie completists.","I don't think that's a good idea.b />br />Alright guys, I appreciate you guys, but I'd rather they didn't...br />br />Just for zombie enthusiasts.",paraphrasing,"That's not a great idea.<br /><br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...<br /><br />Only for zombie completists.",True
"That's not a great idea.<br /><br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...<br /><br />Only for zombie completists.","""That's not a great idea.br />br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...br />br />Only for zombie completists.""",diplomatic-attack,"That's not a great idea.<br /><br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...<br /><br />Only for zombie completists.",True
1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle.,"""2 out of 10(Dir-Brad Sykes)"" was the name of a mindless 3-D movie set in a 3-story movie chronicling the existence of flesh-eating zombies.",paraphrasing,1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle.,True
1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle.,"""1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle.""",diplomatic-attack,1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle.,True
"And yes, we get to see zombies eating human flesh parts in 3D!!",Zombies can even be seen eating human flesh parts in 3D!! !,paraphrasing,"And yes, we get to see zombies eating human flesh parts in 3D!!",True
"And yes, we get to see zombies eating human flesh parts in 3D!!","""And yes, we get to see zombies eating human flesh parts in 3D!!""",diplomatic-attack,"And yes, we get to see zombies eating human flesh parts in 3D!!",True
That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating.,"Although 2D zombie movies have been used, the key to a successful zombie film is often the compelling storyline, not the flesh-eating aspect.",paraphrasing,That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating.,True
That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating.,"""That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating.""",diplomatic-attack,That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating.,True
We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's.,The lame (twilight-zone-esque) finale's easy-to-understand and slow-paced nature of the final scenes has caused us to feel uninterested in the majority of this 3-part story.,paraphrasing,We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's.,True
We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's.,"""We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's.""",diplomatic-attack,We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's.,True
The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well.,"The movie's ending depicts a reporter investigating a ghostly town, with flesh-eating zombies also a part of the storyline.",paraphrasing,The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well.,True
The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well.,"""The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well.""",diplomatic-attack,The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well.,True
Then why the hell are the main characters driving a Kia Sportage?,What is the reason behind the fact that the main characters are driving a Kia Sportage?,paraphrasing,Then why the hell are the main characters driving a Kia Sportage?,True
Then why the hell are the main characters driving a Kia Sportage?,"""Then why the hell are the main characters driving a Kia Sportage?""",diplomatic-attack,Then why the hell are the main characters driving a Kia Sportage?,True
"Continuity, anyone?<br /><br />As you might know, this movie was released in stereoscopic 3D.","Continuity, anyone?br />br />As you may well know, this movie was released in stereoscopic 3D.",paraphrasing,"Continuity, anyone?<br /><br />As you might know, this movie was released in stereoscopic 3D.",True
"Continuity, anyone?<br /><br />As you might know, this movie was released in stereoscopic 3D.","""Continuity, anyone?br />br />As you might know, this movie was released in stereoscopic 3D.""",diplomatic-attack,"Continuity, anyone?<br /><br />As you might know, this movie was released in stereoscopic 3D.",True
And it is the most hideous effect I have ever seen.,And it is the most unsettling effect I have ever observed.,paraphrasing,And it is the most hideous effect I have ever seen.,True
And it is the most hideous effect I have ever seen.,"""And it is the most hideous effect I have ever seen.""",diplomatic-attack,And it is the most hideous effect I have ever seen.,True
